NOC,Country Name,medal_type,medal_code,medal_date,Gold,Silver,Bronze,Total,event_type,name,gender,is_team_event,Cluster,height,weight,discipline,event,birth_date,birth_country,residence_country,hobbies,occupation,language,coach,sporting_relatives
CAN,Canada,Bronze,3,8/7/24,9,7,11,27,ATH,alysha newman,W,FALSE,0,175,0,Athletics,Women's Pole Vault,6/29/94,Canada,Canada,"Movie nights, fashion events, modelling, hot yoga, water sports, spending time with family, friends and her dog","Athlete, model","English, French","Personal: Doug Wood (CAN), 1992 pole vault Olympian. Zdenek Krykorka (CAN)","Cousin Dan Newman (ice hockey), played in the National Hockey League (NHL) for teams including the Edmonton Oilers, Montreal Canadiens and New York Rangers. (olympic.ca, 01 Aug 2014)"
CAN,Canada,Bronze,3,8/8/24,9,7,11,27,HATH,skylar park,W,FALSE,0,0,0,Taekwondo,Women -57kg,6/6/99,Canada,Canada,"Football, golf, athletics",Athlete,English,Personal: Jae Park - her father,"Brothers, Tae-Ku and Braven (taekwondo), all three siblings competed at the 2023 Pan American Games"
CAN,Canada,Silver,2,8/8/24,9,7,11,27,ATH,maude charron,W,FALSE,0,0,0,Weightlifting,Women's 59kg,4/28/93,Canada,Canada,"Collecting flags from countries where she competes, reading, painting, mountain biking, doing puzzles",Athlete,"English, French",Personal: Spencer Arnold (USA),
CAN,Canada,Gold,1,8/9/24,9,7,11,27,TEAM,team-achievement,M,TRUE,0,,,Athletics,Men's 4 x 100m Relay,,,,,,,,
CAN,Canada,Silver,2,8/9/24,9,7,11,27,HTEAM,melissabrandie,W,FALSE,0,,,Beach Volleyball,Women,,,,,,,,
CAN,Canada,Bronze,3,8/9/24,9,7,11,27,COUP,mackenzievincent,W,TRUE,0,,,Canoe Sprint,Women's Canoe Double 500m,,,,,,,,
CAN,Canada,Silver,2,8/10/24,9,7,11,27,ATH,marco arop,M,FALSE,0,193,0,Athletics,Men's 800m,9/20/98,Sudan,Canada,"Enjoys reading, playing piano and basketball",Athlete,English,"Personal: Ron Thompson (CAN), Mike Woods (CAN)","Brother, Mangisto ""Manny"" Arop (basketball), played college basketball at Gonzaga and Indiana State. Member of Canada’s national youth team and played professionally in Sweden and Germany"
CAN,Canada,Gold,1,8/10/24,9,7,11,27,HATH,phil wizard,M,FALSE,0,0,0,Breaking,B-Boys,1/25/97,Canada,Canada,Dog lover,Athlete,English,,
CAN,Canada,Gold,1,8/10/24,9,7,11,27,ATH,katie vincent,W,FALSE,0,0,0,Canoe Sprint,Women's Canoe Single 200m,3/12/96,Canada,,"Hiking, skiing, cooking, and collecting new vinyl for her record collection",Athlete,English,National: Rob Stott (CAN).<br>Personal: Kyle Jeffery (CAN),
MEX,Mexico,Bronze,3,7/28/24,0,3,2,5,HTEAM,team-achievement,W,FALSE,0,,,Archery,Women's Team,,,,,,,,
MEX,Mexico,Silver,2,7/30/24,0,3,2,5,HATH,prisca awiti alcaraz,W,FALSE,0,0,0,Judo,Women -63 kg,2/20/96,United Kingdom,United Kingdom,Playing guitar,Athlete,"English, Spanish",,"Brother, Philip Awiti Alcaraz (judo), won bronze at the Grand Prix Cancun (MEX) in 2017, bronze at Grand Slam Abu Dhabi (2016), bronze at Grand Prix Budapest (2016). Was double British champion, now retired"
MEX,Mexico,Silver,2,8/2/24,0,3,2,5,TEAM,team-achievement,M,TRUE,0,,,Diving,Men's Synchronised 3m Springboard,,,,,,,,
MEX,Mexico,Bronze,3,8/8/24,0,3,2,5,ATH,osmar olvera ibarra,M,FALSE,0,0,0,Diving,Men's 3m Springboard,6/5/04,Mexico,,,,,,
MEX,Mexico,Silver,2,8/9/24,0,3,2,5,HATH,marco alonso verde alvarez,M,FALSE,0,180,0,Boxing,Men's 71kg,2/11/02,Mexico,Mexico,,,Spanish,Personal: Radames Hernandez (MEX),"Father, Manuel Verde (boxing), competed for Mexico in the men's light heavyweight division at the Barcelona 1992 Olympic Games"
POL,Poland,Silver,2,7/28/24,1,4,5,10,ATH,klaudia zwolinska,W,FALSE,0,0,0,Canoe Slalom,Women's Kayak Single,12/18/98,Poland,Poland,,"Athlete, student","English, Polish",Club: Piotr Kozuch (POL),
POL,Poland,Bronze,3,7/30/24,1,4,5,10,HTEAM,team-achievement,W,FALSE,0,,,Fencing,Women's Épée Team,,,,,,,,
POL,Poland,Bronze,3,7/31/24,1,4,5,10,TEAM,team-achievement,M,TRUE,0,,,Rowing,Men's Quadruple Sculls,,,,,,,,
POL,Poland,Bronze,3,8/2/24,1,4,5,10,HATH,iga swiatek,W,FALSE,0,176,0,Tennis,Women's Singles,5/31/01,Poland,Poland,"Reading, listening to music (enjoys rock music, including AC/DC and Pink Floyd)",,"English, Polish",Personal: Tomasz Wiktorowski (POL),"Father, Tomasz Swiatek (rowing), competed in the men's quadruple sculls event at the Seoul 1988 Olympic Games"
POL,Poland,Gold,1,8/7/24,1,4,5,10,ATH,aleksandra miroslaw,W,FALSE,0,162,0,Sport Climbing,Women's Speed,2/2/94,Poland,Poland,Spending time with her dog,"Armed forces, athlete, personal trainer","English, Polish","Personal: Mateusz Miroslaw (POL), her husband",
POL,Poland,Bronze,3,8/7/24,1,4,5,10,ATH,aleksandra kalucka,W,FALSE,0,164,0,Sport Climbing,Women's Speed,12/25/01,Poland,Poland,,"Athlete, student",Polish,National: Tomasz Mazur (POL),"Sister, Natalia Kalucka (sport climbing), 2021 world champion in speed, 2022 World Games silver medallist, 2023 European Games gold medallist"
POL,Poland,Bronze,3,8/9/24,1,4,5,10,ATH,natalia kaczmarek,W,FALSE,0,174,0,Athletics,Women's 400m,1/17/98,Poland,,"Tennis, watching films and television shows",Athlete,Polish,Personal: Marek Rozej (POL),"Partner, shot putter Konrad Bukowiecki (POL), 2017 European indoor champion, 2018 European silver medallist, two-time world championships finalist. Personal best: 22.25m in 2019"
POL,Poland,Silver,2,8/10/24,1,4,5,10,HATH,julia szeremeta,W,FALSE,0,165,0,Boxing,Women's 57kg,8/24/03,Poland,Poland,"Playing sports (including karate), music, spending time with friends",Army athlete,"English, Polish",National: Tomasz Dylak (POL).<br>Club: Mariusz Malik (POL),
POL,Poland,Silver,2,8/10/24,1,4,5,10,HTEAM,team-achievement,M,FALSE,0,,,Volleyball,Men,,,,,,,,
POL,Poland,Silver,2,8/11/24,1,4,5,10,ATH,daria pikulik,W,FALSE,0,0,0,Cycling Track,Women's Omnium,1/6/97,Poland,Poland,,Athlete,"English, Polish",,"Sister, Wiktoria (cycling track and road), also competes for Poland on international level. They both competed at Tokyo 2020 and will both compete at the Olympic Games Paris 2024"
EGY,Egypt,Bronze,3,7/28/24,1,1,1,3,HATH,mohamed elsayed,M,FALSE,0,0,0,Fencing,Men's Épée Individual,3/16/98,Egypt,Egypt,,Athlete,"Arabic, English",,
EGY,Egypt,Bronze,3,7/28/24,1,1,1,3,HATH,mohamed elsayed,M,FALSE,0,0,0,Fencing,Men's Épée Individual,3/3/03,Egypt,United States,,"Athlete, student","Arabic, English","National: Sayed Samy (EGY), his father.<br>Club: Ivan Lee (USA)","Brother, Ahmed (fencing), fences at Wayne State University and is a former NCAA semifinalist. Faced each other at the 2023 NCAA championships, with Mohamed prevailing.</p><p>Sister, Jana (fencing), Egyptian national champion"
EGY,Egypt,Gold,1,8/10/24,1,1,1,3,ATH,ahmed elgendy,M,FALSE,0,0,0,Modern Pentathlon,Men's Individual,3/1/00,Egypt,Egypt,,"Athlete, student","Arabic, English",National: Raouf Hossam (EGY).<br>Equestrian: Khaled Elsonbaty (EGY).<br>Shooting: Mohamed Geith (EGY),"Brother Mohamed Elgendy (modern pentathlon), 2022 World Championships individual silver medallist, 2022 World Junior Championships (team gold, individual silver), world-ranked No.1 (junior) in June 2023"
EGY,Egypt,Silver,2,8/10/24,1,1,1,3,ATH,sara ahmed,W,FALSE,0,0,0,Weightlifting,Women's 81kg,1/1/98,Egypt,,,Athlete,Arabic,,
BRA,Brazil,Silver,2,7/28/24,3,7,10,20,HATH,willian lima,M,FALSE,0,0,0,Judo,Men -66 kg,1/31/00,Brazil,Brazil,"Reading, sunbathing by the pool, playing the guitar, visiting restaurants, spending time with his wife and son","Athlete, Naval sergeant","Brazilian, English, Spanish",National: Kiko Pereira (BRA).<br>Club: Leandro Guilheiro (BRA),
BRA,Brazil,Bronze,3,7/28/24,3,7,10,20,HATH,larissa pimenta,W,FALSE,0,0,0,Judo,Women -52 kg,3/1/99,Brazil,Brazil,"Going to the beach, movies","Athlete, serves in the Navy","English, Portuguese",National: Andrea Berti (BRA).</p><p>Club: Leandro Guilheiro (BRA),
BRA,Brazil,Bronze,3,7/28/24,3,7,10,20,ATH,rayssa leal,W,FALSE,0,0,0,Skateboarding,Women's Street,1/4/08,Brazil,Brazil,Playing video games,"Athlete, student",Portuguese,,
BRA,Brazil,Bronze,3,7/30/24,3,7,10,20,TEAM,team-achievement,W,TRUE,0,,,Artistic Gymnastics,Women's Team,,,,,,,,
BRA,Brazil,Silver,2,8/1/24,3,7,10,20,ATH,rebeca andrade,W,FALSE,0,0,0,Artistic Gymnastics,Women's All-Around,5/8/99,Brazil,Brazil,"Singing, dancing. ""Singing does me a lot of good. I train and sing. I clean the house and sing. The shower is a good friend."" (hugogloss-uol-com.br, 24 Aug 2021)",Athlete,"English, Portuguese",Personal: Francisco Porath Neto (BRA).<br>National: Iryna Ilyashenko (UKR),
BRA,Brazil,Silver,2,8/1/24,3,7,10,20,ATH,caio bonfim,M,FALSE,0,174,0,Athletics,Men's 20km Race Walk,3/19/91,Brazil,Brazil,,"Athlete, serves in the air force","English, Portuguese, Spanish","Personal: Joao Sena and Gianetti Sena Bonfim (BRA), his parents","Mother Gianetti (athletics), eight-time Brazilian race walk champion"
BRA,Brazil,Gold,1,8/2/24,3,7,10,20,HATH,beatriz souza,W,FALSE,0,0,0,Judo,Women +78 kg,5/20/98,Brazil,Brazil,Likes to watch TV series Grey's Anatomy,Military athlete,Brazilian,National: Andrea Berti and Sarah Menezes,
BRA,Brazil,Silver,2,8/3/24,3,7,10,20,ATH,rebeca andrade,W,FALSE,0,0,0,Artistic Gymnastics,Women's Vault,5/8/99,Brazil,Brazil,"Singing, dancing. ""Singing does me a lot of good. I train and sing. I clean the house and sing. The shower is a good friend."" (hugogloss-uol-com.br, 24 Aug 2021)",Athlete,"English, Portuguese",Personal: Francisco Porath Neto (BRA).<br>National: Iryna Ilyashenko (UKR),
BRA,Brazil,Bronze,3,8/3/24,3,7,10,20,HATH,beatriz iasmin soares ferreira,W,FALSE,0,163,0,Boxing,Women's 60kg,12/9/92,Brazil,Brazil,,Armed forces athlete,Portuguese,"Personal: Raimundo Ferreira (BRA), her father","Father, Raimundo Ferreira (boxing), two-time national champion"
BRA,Brazil,Bronze,3,8/3/24,3,7,10,20,HTEAM,team-achievement,X,FALSE,0,,,Judo,Mixed Team,,,,,,,,
BRA,Brazil,Gold,1,8/5/24,3,7,10,20,ATH,rebeca andrade,W,FALSE,0,0,0,Artistic Gymnastics,Women's Floor Exercise,5/8/99,Brazil,Brazil,"Singing, dancing. ""Singing does me a lot of good. I train and sing. I clean the house and sing. The shower is a good friend."" (hugogloss-uol-com.br, 24 Aug 2021)",Athlete,"English, Portuguese",Personal: Francisco Porath Neto (BRA).<br>National: Iryna Ilyashenko (UKR),
BRA,Brazil,Bronze,3,8/5/24,3,7,10,20,HATH,gabriel medina,M,FALSE,0,0,0,Surfing,Men,12/22/93,Brazil,Brazil,,Athlete,"English, Portuguese",Personal: Andy King (AUS),"Sister, Sophia (surfing), finished third in the World Qualifying Series in 2023/24 season"
BRA,Brazil,Silver,2,8/5/24,3,7,10,20,HATH,tatiana weston-webb,W,FALSE,0,0,0,Surfing,Women,5/9/96,Brazil,United States,"Hiking, spending time with her family",Athlete,"English, Portuguese",Personal: Leandro Dora (BRA),"Husband, Jesse Mendes (surfer) has represented Brazil on the WSL Championship Tour. He switched allegiance to Italy in 2022 in a bid to qualify for Paris Games.</p><p>Mother, Tanira Guimaraes and aunt, Andrea Guimaraes were both professional bodyboarders"
BRA,Brazil,Bronze,3,8/7/24,3,7,10,20,ATH,augusto akio,M,FALSE,0,0,0,Skateboarding,Men's Park,12/12/00,Brazil,Brazil,Juggling,Athlete,Portuguese,,
BRA,Brazil,Bronze,3,8/8/24,3,7,10,20,HATH,edival pontes,M,FALSE,0,0,0,Taekwondo,Men -68kg,10/11/97,Brazil,Brazil,,"Athlete, naval officer",Portuguese,Club: Carmen Carolina (BRA),
BRA,Brazil,Bronze,3,8/9/24,3,7,10,20,ATH,alison dos santos,M,FALSE,0,198,0,Athletics,Men's 400m Hurdles,6/3/00,Brazil,Brazil,"Video games, Taylor Swift music",Athlete,"English, Portuguese",Personal: Felipe de Siqueira da Silva (BRA),
BRA,Brazil,Gold,1,8/9/24,3,7,10,20,HTEAM,ana patriciaduda,W,FALSE,0,0,0,Beach Volleyball,Women,3/12/99,,,,Athlete,,,
BRA,Brazil,Silver,2,8/9/24,3,7,10,20,ATH,isaquias queiroz,M,FALSE,0,0,0,Canoe Sprint,Men's Canoe Single 1000m,1/3/94,Brazil,Brazil,,Athlete,"Portuguese, Spanish",Personal: Lauro de Souza Junior (BRA),
BRA,Brazil,Silver,2,8/10/24,3,7,10,20,HTEAM,team-achievement,W,FALSE,0,,,Football,Women,,,,,,,,
BRA,Brazil,Bronze,3,8/10/24,3,7,10,20,HTEAM,team-achievement,W,FALSE,0,,,Volleyball,Women,,,,,,,,
MDA,Moldova,Bronze,3,7/28/24,0,1,3,4,HATH,denis vieru,M,FALSE,0,0,0,Judo,Men -66 kg,3/10/96,Republic of Moldova,Republic of Moldova,,Athlete,"Romanian, Russian",Valeriu Duminica (MDA),
MDA,Moldova,Bronze,3,7/29/24,0,1,3,4,HATH,adil osmanov,M,FALSE,0,0,0,Judo,Men -73 kg,7/2/00,Russian Federation,Republic of Moldova,"""In addition to training and studying, I am engaged in social activities."" (Athlete, 25 May 2024)",,"Azerbaijani, English, Romanian, Russian",Valeriu Duminica (MDA),"""I have a sports family. My father was engaged in sambo, my mother in athletics, and my brother and sister are also engaged in judo."" (Athlete, 25 May 2024)"
MDA,Moldova,Bronze,3,8/9/24,0,1,3,4,ATH,serghei tarnovschi,M,FALSE,0,0,0,Canoe Sprint,Men's Canoe Single 1000m,6/24/97,Ukraine,,,Athlete,"English, Polish, Russian, Ukrainian",Personal: Nicolae Juravschi (MDA),"Brother, Oleg Tarnovschi (canoe sprint), 2016 Olympian (12th in C1 200m). Three-time world championships medallist in C1 500m (2015 silver, 2019/2021 bronze)"
MDA,Moldova,Silver,2,8/9/24,0,1,3,4,HATH,anastasia nichita,W,FALSE,0,0,0,Wrestling,Women's Freestyle 57kg,2/19/99,Republic of Moldova,Republic of Moldova,,"Athlete, student","Romanian, Russian",Personal: Tudor Cirlan (MDA),
UZB,Uzbekistan,Gold,1,7/28/24,8,2,3,13,HATH,diyora keldiyorova,W,FALSE,0,0,0,Judo,Women -52 kg,7/13/98,Uzbekistan,Uzbekistan,"Playing with her cats and dog (Siberian husky), posting their photos on Instagram, training her dog","Athlete, soldier","English, Russian, Uzbek",Club: Nelli Kiyamova (UZB).<br>National: Marco Spittka (GER),
UZB,Uzbekistan,Bronze,3,8/1/24,8,2,3,13,HATH,muzaffarbek turoboyev,M,FALSE,0,0,0,Judo,Men -100 kg,4/5/00,Uzbekistan,Uzbekistan,Playing volleyball,Athlete,"English, Russian, Uzbek",Ulugbek Azizov (UZB),"br>Brother, Utkirbek (judo), bronze medallist at the 2021 Junior World Championships. </p><p>Brother, Otabek (judo), fifth place at the 2022 Asian Championships.</p><p>His father was a world champion in kurash"
UZB,Uzbekistan,Bronze,3,8/2/24,8,2,3,13,HATH,alisher yusupov,M,FALSE,0,0,0,Judo,Men +100 kg,11/27/98,Uzbekistan,Uzbekistan,Playing football,Athlete,"Russian, Uzbek",Jamshid Khudayberganov,
UZB,Uzbekistan,Gold,1,8/8/24,8,2,3,13,HATH,hasanboy dusmatov,M,FALSE,0,156,0,Boxing,Men's 51kg,6/24/93,Uzbekistan,,,Athlete,"Russian, Uzbek",National: Tulkin Kilichev (UZB),"Brother, Faryozbek (boxing), has represented Uzbekistan"
UZB,Uzbekistan,Gold,1,8/8/24,8,2,3,13,HATH,ulugbek rashitov,M,FALSE,0,0,0,Taekwondo,Men -68kg,3/23/02,,Uzbekistan,"Listening to music, playing video games, reading, spending time with friends","Armed forces athlete, student",Russian,Personal: Pavel Khan (UZB),
UZB,Uzbekistan,Gold,1,8/9/24,8,2,3,13,HATH,asadkhuja muydinkhujaev,M,FALSE,0,174,0,Boxing,Men's 71kg,5/8/01,Uzbekistan,Uzbekistan,,,Uzbek,,
UZB,Uzbekistan,Gold,1,8/9/24,8,2,3,13,HATH,lazizbek mullojonov,M,FALSE,0,192,0,Boxing,Men's 92kg,5/13/99,Uzbekistan,Uzbekistan,,,Uzbek,,
UZB,Uzbekistan,Bronze,3,8/9/24,8,2,3,13,HATH,gulomjon abdullaev,M,FALSE,0,0,0,Wrestling,Men's Freestyle 57kg,11/11/98,Uzbekistan,Uzbekistan,,Athlete,"English, Russian",Personal: Abdurauf Bazarbaev (UZB),
UZB,Uzbekistan,Gold,1,8/10/24,8,2,3,13,HATH,bakhodir jalolov,M,FALSE,0,201,0,Boxing,Men's +92kg,7/8/94,Uzbekistan,United States,,Athlete,"English, Russian, Uzbek","National: Marat Kurbanov (UZB).<br>Personal: Rustam Saidov (UZB), Tulkin Kilichev (UZB)",
UZB,Uzbekistan,Gold,1,8/10/24,8,2,3,13,HATH,abdumalik khalokov,M,FALSE,0,174,0,Boxing,Men's 57kg,4/9/00,Uzbekistan,Uzbekistan,,Athlete,"English, Russian, Uzbek",National: Tulkin Kilichev (UZB),
UZB,Uzbekistan,Silver,2,8/10/24,8,2,3,13,HATH,svetlana osipova,W,FALSE,0,0,0,Taekwondo,Women +67kg,5/3/00,Uzbekistan,Uzbekistan,Spending time with her family,Armed forces athlete,Russian,Personal: Pavel Khan (UZB),
UZB,Uzbekistan,Silver,2,8/10/24,8,2,3,13,ATH,akbar djuraev,M,FALSE,0,0,0,Weightlifting,Men's 102kg,10/8/99,Uzbekistan,Uzbekistan,,"Athlete, student",Uzbek,National: Bakhram Mendibaev (UZB),"Brother, Azizbek Djuraev (weightlifting), won gold in the 85kg category at the 2011 Asian Youth Championships"
UZB,Uzbekistan,Gold,1,8/10/24,8,2,3,13,HATH,razambek salambekovitch jamalov,M,FALSE,0,0,0,Wrestling,Men's Freestyle 74kg,6/1/98,Russian Federation,,,Athlete,Russian,,
KOS,Kosovo,Silver,2,7/28/24,0,1,1,2,HATH,distria krasniqi,W,FALSE,0,0,0,Judo,Women -52 kg,12/10/95,Kosovo,Kosovo,"Dancing, singing, watching movies, reading, drawing, learning to play the guitar",Athlete,"Albanian, English",National/personal: Driton Kuka (KOS),
KOS,Kosovo,Bronze,3,7/30/24,0,1,1,2,HATH,laura fazliu,W,FALSE,0,0,0,Judo,Women -63 kg,9/28/00,Kosovo,Kosovo,"Hiking, dancing, watching movies",Athlete,"Albanian, English","National: Majlinda Kelmendi (KOS), Driton Kuka (KOS)",
IND,India,Bronze,3,7/28/24,0,1,5,6,ATH,manu bhaker,W,FALSE,0,0,0,Shooting,10m Air Pistol Women,2/18/02,India,India,"Music, reading, painting, sketching, dance, puzzle solving, horse riding, other sports, working out","Athlete, student","English, Hindi, Punjabi",Personal: Jaspal Rana (IND),
IND,India,Bronze,3,7/30/24,0,1,5,6,HTEAM,india ,X,FALSE,0,0,0,Shooting,10m Air Pistol Mixed Team,5/19/06,Netherlands,Netherlands,Psychology,"Athlete, student","Dutch, English",Personal: Ton Steenvoorden (NED),
IND,India,Bronze,3,8/1/24,0,1,5,6,ATH,swapnil kusale,M,FALSE,0,0,0,Shooting,50m Rifle 3 Positions Men,8/6/95,,India,,Railway ticket examiner,"English, Hindi",National: Thomas Farnik (AUT).<br>Personal: Deepali Deshpande (IND),
IND,India,Silver,2,8/8/24,0,1,5,6,ATH,neeraj chopra,M,FALSE,0,186,0,Athletics,Men's Javelin Throw,12/24/97,India,India,"Cricket, volleyball, photography",Athlete,"English, Hindi",National: Uwe Hohn (GER).<br>Personal: Dr Klaus Bartonietz (GER),
IND,India,Bronze,3,8/8/24,0,1,5,6,HTEAM,team-achievement,M,FALSE,0,,,Hockey,Men,,,,,,,,
IND,India,Bronze,3,8/9/24,0,1,5,6,HATH,aman aman,M,FALSE,0,0,0,Wrestling,Men's Freestyle 57kg,7/16/03,India,India,,Athlete,,,
TUR,Turkey,Bronze,3,7/29/24,0,3,5,8,HTEAM,team-achievement,M,FALSE,0,,,Archery,Men's Team,,,,,,,,
TUR,Turkey,Silver,2,7/30/24,0,3,5,8,HTEAM,team-achievement,X,FALSE,0,,,Shooting,10m Air Pistol Mixed Team,,,,,,,,
TUR,Turkey,Bronze,3,8/6/24,0,3,5,8,HATH,buse cavusoglu tosun,W,FALSE,0,0,0,Wrestling,Women's Freestyle 68kg,12/5/95,Turkey,Turkey,,,Turkish,Club: Senay Karaman (TUR),
TUR,Turkey,Bronze,3,8/7/24,0,3,5,8,HATH,esra yildiz kahraman,W,FALSE,0,168,0,Boxing,Women's 57kg,7/4/97,Turkey,Turkey,Discovering new places with her husband,"Athlete, PE teacher","English, Turkish",Club: Isa Dastan (TUR),
TUR,Turkey,Silver,2,8/8/24,0,3,5,8,HATH,hatice akbas,W,FALSE,0,172,0,Boxing,Women's 54kg,6/24/01,Turkey,Turkey,,,"English, Turkish",National: Seyfullah Dumlupinar (TUR).<br>Personal: Kerem Akbas (TUR),"Father, Kerem (boxing), Turkish champion in 2010"
TUR,Turkey,Silver,2,8/9/24,0,3,5,8,HATH,buse naz cakiroglu,W,FALSE,0,164,0,Boxing,Women's 50kg,5/26/96,Turkey,Turkey,,"Athlete, PE teacher","English, Turkish",Personal: Nazim Yigit (TUR),
TUR,Turkey,Bronze,3,8/10/24,0,3,5,8,HATH,nafia kus aydin,W,FALSE,0,0,0,Taekwondo,Women +67kg,2/20/95,Turkey,Turkey,,Athlete,Turkish,National: Ali Sahin (TUR),
TUR,Turkey,Bronze,3,8/10/24,0,3,5,8,HATH,taha akgul,M,FALSE,0,0,0,Wrestling,Men's Freestyle 125kg,11/22/90,Turkey,Turkey,"Playing video games, football",Athlete,Turkish,National: Abdullah Cakmar (TUR),
SVK,Slovakia,Bronze,3,7/29/24,0,0,1,1,ATH,matej benus,M,FALSE,0,0,0,Canoe Slalom,Men's Canoe Single,11/2/87,Slovakia,,"Hiking, ice hockey, spending time with his family",Athlete,Slovak,,"Older sister, Dana Mann (canoe slalom), 2011 world champion in K1 team, three-time European championship bronze medallist.</p><p>Mother, Jana Kubovcakova (canoe slalom), 1975 world championship bronze medallist in K1 team"
UKR,Ukraine,Bronze,3,7/29/24,3,5,4,12,HATH,olga kharlan,W,FALSE,0,0,0,Fencing,Women's Sabre Individual,9/4/90,Ukraine,Italy,"Shopping, snowboarding",Athlete,"English, Russian, Ukrainian","National: Andrea Terenzio (ITA), Yevgeniy Statsenko (UKR).<br>Personal: Yuriy Marchenko (UKR)","Husband, Luigi Samele (ITA) (fencing), three-time Olympic medallist (2020 individual and team sabre silver, 2012 team sabre bronze), four-time world championship medallist (two silver, two bronze)"
UKR,Ukraine,Silver,2,8/1/24,3,5,4,12,ATH,serhiy kulish,M,FALSE,0,0,0,Shooting,50m Rifle 3 Positions Men,4/17/93,Ukraine,Ukraine,"Billiards, fishing",Military officer,"Russian, Ukrainian",Personal: Victor Nagniy (UKR),
UKR,Ukraine,Gold,1,8/3/24,3,5,4,12,HTEAM,team-achievement,W,FALSE,0,,,Fencing,Women's Sabre Team,,,,,,,,
